0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,53,55
0,0,0,0,53,55,0,54,56
0,53,55,0,54,56,0,0,0
0,54,56,0,0,0,0,0,0
0,0,0,0,0,0,53,55,55
0,0,0,53,55,55,54,56,56
53,55,55,54,56,56,0,0,0
54,56,56,0,0,0,0,0,0
0,0,0,0,0,0,55,55,55
0,0,0,55,55,55,56,56,56
55,55,55,56,56,56,0,0,0
56,56,56,0,0,0,0,0,0
0,0,0,0,0,0,55,55,1744
0,0,0,55,55,1744,56,56,1745
55,55,1744,56,56,1745,0,0,0
56,56,1745,0,0,0,0,0,0
0,0,0,0,0,0,0,0,57
0,0,0,0,0,57,0,0,59
0,0,57,0,0,59,0,0,59
0,0,59,0,0,59,0,0,59
0,0,59,0,0,59,55,1744,59
0,0,59,55,1744,59,56,1745,59
55,1744,59,56,1745,59,0,0,59
56,1745,59,0,0,59,0,0,59
0,0,59,0,0,59,0,0,1742
0,0,59,0,0,1742,0,0,0
0,0,1742,0,0,0,0,0,0
0,0,0,0,0,0,0,57,58
0,0,0,0,57,58,0,59,60
0,57,58,0,59,60,0,59,60
0,59,60,0,59,60,0,59,60
0,59,60,0,59,60,1744,59,60
0,59,60,1744,59,60,1745,59,60
1744,59,60,1745,59,60,0,59,60
1745,59,60,0,59,60,0,59,60
0,59,60,0,59,60,0,1742,1743
0,59,60,0,1742,1743,0,0,0
0,1742,1743,0,0,0,0,0,0
0,0,0,0,0,0,57,58,0
0,0,0,57,58,0,59,60,0
57,58,0,59,60,0,59,60,0
59,60,0,59,60,0,59,60,0
59,60,0,59,60,0,59,60,53
59,60,0,59,60,53,59,60,54
59,60,53,59,60,54,59,60,0
59,60,54,59,60,0,59,60,0
59,60,0,59,60,0,1742,1743,0
59,60,0,1742,1743,0,0,0,0
1742,1743,0,0,0,0,0,0,0
0,0,0,0,0,0,55,1744,0
0,0,0,55,1744,0,56,1745,0
55,1744,0,56,1745,0,0,0,0
56,1745,0,0,0,0,0,0,0
0,0,0,0,0,0,58,0,0
0,0,0,58,0,0,60,0,0
58,0,0,60,0,0,60,0,0
60,0,0,60,0,0,60,0,0
60,0,0,60,0,0,60,53,55
60,0,0,60,53,55,60,54,56
60,53,55,60,54,56,60,0,0
60,54,56,60,0,0,60,0,0
60,0,0,60,0,0,1743,0,0
60,0,0,1743,0,0,0,0,0
1743,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1744,0,0
0,0,0,1744,0,0,1745,0,0
1744,0,0,1745,0,0,0,0,0
1745,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,53
0,0,0,0,0,53,0,0,54
0,0,53,0,0,54,0,0,0
0,0,54,0,0,0,0,0,0
0,0,59,0,0,1742,0,53,55
0,0,1742,0,53,55,0,54,56
0,53,55,0,54,56,0,0,57
0,54,56,0,0,57,0,0,59
0,59,60,0,1742,1743,53,55,55
0,1742,1743,53,55,55,54,56,56
53,55,55,54,56,56,0,57,58
54,56,56,0,57,58,0,59,60
59,60,0,1742,1743,0,55,55,1744
1742,1743,0,55,55,1744,56,56,1745
55,55,1744,56,56,1745,57,58,0
56,56,1745,57,58,0,59,60,0
60,0,0,1743,0,0,55,1744,0
1743,0,0,55,1744,0,56,1745,0
55,1744,0,56,1745,0,58,0,0
56,1745,0,58,0,0,60,0,0
0,0,0,0,0,0,55,1744,53
0,0,0,55,1744,53,56,1745,54
55,1744,53,56,1745,54,0,0,0
56,1745,54,0,0,0,0,0,0
0,0,0,0,0,0,1744,53,55
0,0,0,1744,53,55,1745,54,56
1744,53,55,1745,54,56,0,0,0
1745,54,56,0,0,0,0,0,0
0,0,0,0,0,0,0,0,60
0,0,0,0,0,60,0,0,60
0,0,60,0,0,60,0,0,60
0,0,60,0,0,60,55,1744,60
0,0,60,55,1744,60,56,1745,60
55,1744,60,56,1745,60,0,0,60
56,1745,60,0,0,60,0,0,60
0,0,0,0,0,0,0,60,0
0,0,0,0,60,0,0,60,0
0,60,0,0,60,0,0,60,0
0,60,0,0,60,0,1744,60,53
0,60,0,1744,60,53,1745,60,54
1744,60,53,1745,60,54,0,60,0
1745,60,54,0,60,0,0,60,0
0,0,0,0,0,0,60,0,0
0,0,0,60,0,0,60,0,0
0,0,59,0,0,1742,0,0,57
0,0,1742,0,0,57,0,0,59
0,59,60,0,1742,1743,0,57,58
0,1742,1743,0,57,58,0,59,60
59,60,0,1742,1743,0,57,58,0
1742,1743,0,57,58,0,59,60,0
60,0,0,1743,0,0,58,0,0
1743,0,0,58,0,0,60,0,0
0,0,0,0,0,57,55,1744,59
0,0,57,55,1744,59,56,1745,59
55,1744,59,56,1745,59,0,0,1742
56,1745,59,0,0,1742,0,0,0
0,0,0,0,0,0,0,0,1742
0,0,0,0,0,1742,0,0,0
0,0,0,0,57,58,1744,59,60
0,57,58,1744,59,60,1745,59,60
1744,59,60,1745,59,60,0,1742,1743
1745,59,60,0,1742,1743,0,0,0
0,0,0,0,0,0,0,1742,0
0,0,0,0,1742,0,0,0,0
0,1742,0,0,0,0,0,0,0
0,0,0,57,58,0,59,60,53
57,58,0,59,60,53,59,60,54
59,60,53,59,60,54,1742,1743,0
59,60,54,1742,1743,0,0,0,0
0,0,0,0,0,57,0,0,1742
0,0,57,0,0,1742,0,0,0
0,0,0,0,0,0,1742,0,0
0,0,0,1742,0,0,0,0,0
1742,0,0,0,0,0,0,0,0
0,0,0,58,0,0,60,53,55
58,0,0,60,53,55,60,54,56
60,53,55,60,54,56,1743,0,0
60,54,56,1743,0,0,0,0,0
0,0,0,0,57,58,0,1742,1743
0,57,58,0,1742,1743,0,0,0
0,0,0,57,58,0,1742,1743,0
57,58,0,1742,1743,0,0,0,0
0,0,0,58,0,0,1743,0,0
58,0,0,1743,0,0,0,0,0
0,0,0,0,0,57,0,0,0
0,0,57,0,0,0,0,0,0
0,0,0,0,0,0,0,57,0
0,0,0,0,57,0,0,0,0
0,57,0,0,0,0,0,0,0
0,0,0,0,0,0,57,0,0
0,0,0,57,0,0,0,0,0
57,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1742,1743
0,0,0,0,1742,1743,0,0,0
0,0,0,0,57,58,0,0,0
0,57,58,0,0,0,0,0,0
0,0,0,0,0,0,1742,1743,0
0,0,0,1742,1743,0,0,0,0
0,0,0,57,58,0,0,0,0
57,58,0,0,0,0,0,0,0
0,0,0,0,0,0,1743,0,0
0,0,0,1743,0,0,0,0,0
0,0,0,58,0,0,0,0,0
58,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,58
0,0,0,0,0,58,0,0,0
0,0,58,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1743
0,0,0,0,0,1743,0,0,0
0,0,1743,0,0,0,0,0,0
0,0,0,0,0,0,0,58,0
0,0,0,0,58,0,0,0,0
0,58,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1743,0
0,0,0,0,1743,0,0,0,0
0,1743,0,0,0,0,0,0,0
0,0,0,0,0,57,0,53,1744
0,0,57,0,53,1744,0,54,1745
0,53,1744,0,54,1745,0,0,1742
0,54,1745,0,0,1742,0,0,0
0,0,0,0,57,58,53,1744,53
0,57,58,53,1744,53,54,1745,54
53,1744,53,54,1745,54,0,1742,1743
54,1745,54,0,1742,1743,0,0,0
0,0,0,57,58,0,1744,53,1744
57,58,0,1744,53,1744,1745,54,1745
1744,53,1744,1745,54,1745,1742,1743,0
1745,54,1745,1742,1743,0,0,0,0
0,0,0,58,0,0,53,1744,0
58,0,0,53,1744,0,54,1745,0
53,1744,0,54,1745,0,1743,0,0
54,1745,0,1743,0,0,0,0,0
0,0,0,0,0,0,58,0,53
0,0,0,58,0,53,60,0,54
58,0,53,60,0,54,60,0,0
60,0,54,60,0,0,60,0,0
0,0,53,0,0,54,0,0,53
0,0,54,0,0,53,0,0,54
0,53,55,0,54,56,0,53,55
0,54,56,0,53,55,0,54,56
53,55,55,54,56,56,53,55,55
54,56,56,53,55,55,54,56,56
55,55,55,56,56,56,55,55,55
56,56,56,55,55,55,56,56,56
55,55,1744,56,56,1745,55,55,1744
56,56,1745,55,55,1744,56,56,1745
55,1744,0,56,1745,0,55,1744,0
56,1745,0,55,1744,0,56,1745,0
1744,0,0,1745,0,0,1744,0,0
1745,0,0,1744,0,0,1745,0,0
0,0,54,0,0,0,0,0,53
0,54,56,0,0,0,0,53,55
0,0,59,0,0,1742,55,55,55
0,0,1742,55,55,55,56,56,56
55,55,55,56,56,56,0,0,57
56,56,56,0,0,57,0,0,59
0,0,57,0,0,59,0,0,1742
54,56,56,0,0,0,53,55,55
0,59,60,0,1742,1743,55,55,55
0,1742,1743,55,55,55,56,56,56
55,55,55,56,56,56,0,57,58
56,56,56,0,57,58,0,59,60
0,57,58,0,59,60,0,1742,1743
56,56,56,0,0,0,55,55,55
59,60,0,1742,1743,0,55,55,55
1742,1743,0,55,55,55,56,56,56
55,55,55,56,56,56,57,58,0
56,56,56,57,58,0,59,60,0
57,58,0,59,60,0,1742,1743,0
56,56,1745,0,0,0,55,55,1744
60,0,0,1743,0,0,55,55,55
1743,0,0,55,55,55,56,56,56
55,55,55,56,56,56,58,0,0
56,56,56,58,0,0,60,0,0
58,0,0,60,0,0,1743,0,0
0,0,0,0,0,0,55,1744,57
0,0,0,55,1744,57,56,1745,59
55,1744,57,56,1745,59,0,0,59
56,1745,59,0,0,59,55,1744,59
0,0,59,55,1744,59,56,1745,1742
55,1744,59,56,1745,1742,0,0,0
56,1745,1742,0,0,0,0,0,0
0,0,0,0,0,0,1744,57,58
0,0,0,1744,57,58,1745,59,60
1744,57,58,1745,59,60,0,59,60
1745,59,60,0,59,60,1744,59,60
0,59,60,1744,59,60,1745,1742,1743
1744,59,60,1745,1742,1743,0,0,0
1745,1742,1743,0,0,0,0,0,0
0,0,0,0,0,0,57,58,53
0,0,0,57,58,53,59,60,54
57,58,53,59,60,54,59,60,0
59,60,54,59,60,0,59,60,53
59,60,0,59,60,53,1742,1743,54
59,60,53,1742,1743,54,0,0,0
1742,1743,54,0,0,0,0,0,0
0,0,0,0,0,0,58,53,55
0,0,0,58,53,55,60,54,56
58,53,55,60,54,56,60,0,0
60,54,56,60,0,0,60,53,55
60,0,0,60,53,55,1743,54,56
60,53,55,1743,54,56,0,0,0
1743,54,56,0,0,0,0,0,0
0,0,1742,0,0,0,0,0,57
