0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1779
0,0,0,0,0,1779,0,0,1784
0,0,1779,0,0,1784,0,0,0
0,0,1784,0,0,0,0,0,0
0,0,0,0,0,0,44,44,44
0,0,0,44,44,44,0,0,0
44,44,44,0,0,0,1779,1780,1781
0,0,0,1779,1780,1781,1784,1785,1786
1779,1780,1781,1784,1785,1786,1784,1786,1785
1784,1785,1786,1784,1786,1785,1784,1785,1786
1784,1786,1785,1784,1785,1786,1784,1786,1785
0,0,0,0,0,0,0,1779,1780
0,0,0,0,1779,1780,0,1784,1785
0,1779,1780,0,1784,1785,0,0,0
0,1784,1785,0,0,0,0,0,0
44,44,44,0,0,0,1780,1781,1780
0,0,0,1780,1781,1780,1785,1786,1785
1780,1781,1780,1785,1786,1785,1786,1785,1786
1785,1786,1785,1786,1785,1786,1785,1786,1785
1786,1785,1786,1785,1786,1785,1786,1785,1786
0,0,0,0,0,0,1779,1780,1781
1779,1780,1781,1784,1785,1786,0,0,0
1784,1785,1786,0,0,0,0,0,0
44,44,44,0,0,0,1781,1780,1781
0,0,0,1781,1780,1781,1786,1785,1786
1781,1780,1781,1786,1785,1786,1785,1786,1785
0,0,0,0,0,0,1780,1781,1780
1780,1781,1780,1785,1786,1785,0,0,0
1785,1786,1785,0,0,0,0,0,0
0,0,0,0,0,0,1781,1780,1781
1781,1780,1781,1786,1785,1786,0,0,0
1786,1785,1786,0,0,0,0,0,0
0,0,1779,0,0,1784,0,0,1784
0,0,1784,0,0,1784,0,0,1784
0,0,1784,0,0,1784,0,0,0
0,1779,1780,0,1784,1785,0,1784,1786
0,1784,1785,0,1784,1786,0,1784,1785
0,1784,1786,0,1784,1785,0,1784,1786
0,1784,1785,0,1784,1786,0,0,0
0,1784,1786,0,0,0,0,0,0
1784,1785,1786,1784,1786,1785,0,0,0
1784,1786,1785,0,0,0,0,0,0
44,44,44,0,0,0,1780,1781,1783
0,0,0,1780,1781,1783,1785,1786,1798
1780,1781,1783,1785,1786,1798,1786,1785,1798
1785,1786,1798,1786,1785,1798,1785,1786,1798
1786,1785,1798,1785,1786,1798,1786,1785,1798
1785,1786,1785,1786,1785,1786,0,0,0
0,0,0,0,0,0,44,44,0
0,0,0,44,44,0,0,0,0
44,44,0,0,0,0,1781,1783,0
0,0,0,1781,1783,0,1786,1798,0
1781,1783,0,1786,1798,0,1785,1798,0
1786,1798,0,1785,1798,0,1786,1798,0
1785,1798,0,1786,1798,0,1785,1798,0
1786,1785,1786,1785,1786,1785,0,0,0
0,0,0,0,0,0,1780,1781,1783
1780,1781,1783,1785,1786,1798,0,0,0
1785,1786,1798,0,0,0,0,0,0
0,0,0,0,0,0,44,0,0
0,0,0,44,0,0,0,0,0
44,0,0,0,0,0,1783,0,0
0,0,0,1783,0,0,1798,0,0
1783,0,0,1798,0,0,1798,0,0
1798,0,0,1798,0,0,1798,0,0
0,0,0,0,0,0,1781,1783,0
1781,1783,0,1786,1798,0,0,0,0
1786,1798,0,0,0,0,0,0,0
0,0,0,0,0,0,1783,0,0
1783,0,0,1798,0,0,0,0,0
1798,0,0,0,0,0,0,0,0
1785,1786,1798,1786,1785,1798,0,0,0
1786,1785,1798,0,0,0,0,0,0
0,0,1784,0,0,1784,0,1779,1804
0,0,1784,0,1779,1804,0,1784,1797
0,1779,1804,0,1784,1797,0,1784,1785
0,1784,1797,0,1784,1785,0,1784,1797
0,1784,1785,0,1784,1797,0,1784,1785
0,1784,1797,0,1784,1785,0,0,1784
0,1784,1785,0,0,1784,0,0,1784
1786,1798,0,1785,1798,0,0,0,0
1785,1798,0,0,0,0,0,0,0
0,1784,1785,0,1784,1786,1779,1804,1785
0,1784,1786,1779,1804,1785,1784,1797,1786
1779,1804,1785,1784,1797,1786,1784,1785,1785
1784,1797,1786,1784,1785,1785,1784,1797,1786
1784,1785,1785,1784,1797,1786,1784,1785,1786
1784,1797,1786,1784,1785,1786,1784,1797,1785
1784,1785,1786,1784,1797,1785,1784,1785,1786
1784,1797,1785,1784,1785,1786,0,1784,1785
1784,1785,1786,0,1784,1785,0,1784,1786
1798,0,0,1798,0,0,0,0,0
1784,1785,1786,1784,1786,1785,1804,1785,1786
1784,1786,1785,1804,1785,1786,1797,1786,1785
1804,1785,1786,1797,1786,1785,1785,1785,1786
1797,1786,1785,1785,1785,1786,1797,1786,1785
1785,1785,1786,1797,1786,1785,1785,1786,1785
1797,1786,1785,1785,1786,1785,1797,1785,1786
1785,1786,1785,1797,1785,1786,1785,1786,1785
1797,1785,1786,1785,1786,1785,1784,1785,1786
1785,1786,1785,1784,1785,1786,1784,1786,1785
1785,1786,1785,1786,1785,1786,1786,1785,1786
1786,1785,1786,1786,1785,1786,1785,1786,1785
1786,1785,1786,1785,1786,1785,1785,1786,1785
1785,1786,1785,1785,1786,1785,1786,1785,1786
0,0,0,0,0,0,0,0,2808
0,0,0,0,0,2808,0,0,0
0,0,2808,0,0,0,0,0,0
0,0,0,0,0,0,0,2808,2810
0,0,0,0,2808,2810,0,0,0
0,2808,2810,0,0,0,0,0,0
0,0,0,0,0,0,2808,2810,2812
0,0,0,2808,2810,2812,0,0,0
2808,2810,2812,0,0,0,0,0,0
0,0,0,0,0,0,2810,2812,2808
0,0,0,2810,2812,2808,0,0,0
2810,2812,2808,0,0,0,0,0,0
0,0,0,0,0,0,2812,2808,2810
0,0,0,2812,2808,2810,0,0,0
2812,2808,2810,0,0,0,0,0,0
1785,1786,1798,1786,1785,1798,1785,1786,1805
1786,1785,1798,1785,1786,1805,1786,1785,1797
1785,1786,1805,1786,1785,1797,1785,1786,1785
1786,1785,1797,1785,1786,1785,1786,1785,1797
1785,1786,1785,1786,1785,1797,1786,1785,1797
1786,1785,1797,1786,1785,1797,1785,1786,1785
1785,1786,1785,1786,1785,1797,1785,1786,1798
1786,1785,1797,1785,1786,1798,1786,1785,1798
1786,1798,0,1785,1798,0,1786,1805,1783
